Case ID,Label,Duration_2_M,Duration_2_S,Duration_2_L,Duration_2_LL,Cumduration_5_S,Cumduration_5_M,Cumduration_5_L,Cumduration_5_LL,Duration_3_M,Duration_3_L,Duration_3_LL,Cumduration_3_M,Cumduration_3_S,Cumduration_3_L,Cumduration_3_LL,Duration_5_M,Duration_5_S,Duration_5_L,Duration_5_LL,Duration_4_S,Duration_4_M,Duration_4_L,Duration_4_LL,Cumduration_2_M,Cumduration_2_S,Cumduration_2_L,Cumduration_2_LL,Cumduration_4_S,Cumduration_4_M,Cumduration_4_L,Cumduration_4_LL
PJ,1,1.0,0.0,0.0,0.0,0.2751699999999997,0.7248300000000003,0.0,0.0,1.0,0.0,0.0,0.9081600000000001,0.09183999999999992,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17608000000000024,0.8239199999999998,0.0,0.0
PJA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48660000000000014,0.0,0.5133999999999999,0.0,0.12729999999999997,0.8727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PK,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.03777000000000097,0.962229999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PKA,0,0.9544199999999998,0.045580000000000176,0.0,0.0,0.5430999999999999,0.4569000000000001,0.0,0.0,1.0,0.0,0.0,0.89466,0.10533999999999999,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.9544199999999998,0.045580000000000176,0.0,0.0,0.4674999999999998,0.5325000000000002,0.0,0.0
PL,1,0.7568700000000002,0.0,0.24312999999999985,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.7568700000000002,0.0,0.24312999999999985,0.0,0.0,1.0,0.0,0.0
PLA,0,0.8736000000000002,0.12639999999999985,0.0,0.0,0.28164999999999996,0.71835,0.0,0.0,1.0,0.0,0.0,0.7926899999999999,0.2073100000000001,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8736000000000002,0.12639999999999985,0.0,0.0,0.18310000000000004,0.8169,0.0,0.0
PM,1,1.0,0.0,0.0,0.0,0.14673999999999987,0.8532600000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.03639999999999999,0.9636,0.0,0.0
PMA,0,0.9986100000000002,0.0013899999999997803,0.0,0.0,0.3105399999999996,0.6894600000000004,0.0,0.0,1.0,0.0,0.0,0.8639700000000001,0.13602999999999987,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9986100000000002,0.0013899999999997803,0.0,0.0,0.2145100000000002,0.7854899999999998,0.0,0.0
PN,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8349700000000002,0.1650299999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
PO,0,0.8871000000000002,0.11289999999999978,0.0,0.0,0.028839999999999755,0.9711600000000002,0.0,0.0,1.0,0.0,0.0,0.7844099999999998,0.21559000000000017,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.3534000000000006,0.6465999999999994,0.0,0.8871000000000002,0.11289999999999978,0.0,0.0,0.0,1.0,0.0,0.0
PR,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9753900000000009,0.024609999999999133,0.0,0.9776400000000001,0.0,0.022359999999999935,0.0,0.0,0.0,0.0,1.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PS,0,0.90951,0.09048999999999996,0.0,0.0,0.30711999999999984,0.6928800000000002,0.0,0.0,1.0,0.0,0.0,0.8033100000000002,0.1966899999999998,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.90951,0.09048999999999996,0.0,0.0,0.21072999999999986,0.7892700000000001,0.0,0.0
PT,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PU,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PV,0,0.9995099999999999,0.0004900000000001015,0.0,0.0,0.3289900000000001,0.6710099999999999,0.0,0.0,1.0,0.0,0.0,0.8555999999999999,0.14440000000000008,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9995099999999999,0.0004900000000001015,0.0,0.0,0.23458000000000023,0.7654199999999998,0.0,0.0
PW,0,1.0,0.0,0.0,0.0,0.17940999999999985,0.8205900000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.14683000000000002,0.85317,0.0,0.0,1.0,0.0,0.0,0.0,0.07195000000000018,0.9280499999999998,0.0,0.0
PY,1,0.9041100000000002,0.09588999999999981,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8021400000000001,0.19785999999999992,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.08142000000000049,0.9185799999999995,0.0,0.9041100000000002,0.09588999999999981,0.0,0.0,0.0,1.0,0.0,0.0
PZ,1,1.0,0.0,0.0,0.0,0.35779000000000005,0.64221,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.26590000000000025,0.7340999999999998,0.0,0.0
QA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11866000000000021,0.8813399999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QAA,1,0.9292200000000004,0.07077999999999962,0.0,0.0,0.2546499999999998,0.7453500000000002,0.0,0.0,1.0,0.0,0.0,0.8299499999999997,0.17005000000000026,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9292200000000004,0.07077999999999962,0.0,0.0,0.15375999999999967,0.8462400000000003,0.0,0.0
QB,0,0.8324699999999998,0.16753000000000018,0.0,0.0,0.0013899999999997803,0.9986100000000002,0.0,0.0,1.0,0.0,0.0,0.7549799999999998,0.24502000000000024,0.0,0.0,0.0,0.0,1.0,0.0,0.96475,0.035250000000000004,0.0,0.0,0.8324699999999998,0.16753000000000018,0.0,0.0,0.5933199999999998,0.40668000000000015,0.0,0.0
QBA,0,1.0,0.0,0.0,0.0,0.2671599999999996,0.7328400000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9588100000000002,0.04118999999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.16788999999999987,0.8321100000000001,0.0,0.0
QC,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
QCA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9984299999999999,0.0015700000000000713,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QD,1,0.8610899999999999,0.1389100000000001,0.0,0.0,0.1668099999999999,0.8331900000000001,0.0,0.0,1.0,0.0,0.0,0.77109,0.22890999999999995,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.8819699999999999,0.11803000000000008,0.0,0.8610899999999999,0.1389100000000001,0.0,0.0,0.05826999999999982,0.9417300000000002,0.0,0.0
QDA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.8349700000000002,0.1650299999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QE,0,1.0,0.0,0.0,0.0,0.13305999999999996,0.86694,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0032800000000001717,0.9967199999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.021640000000000104,0.9783599999999999,0.0,0.0
QEA,1,1.0,0.0,0.0,0.0,0.0,0.39651000000000014,0.6034899999999999,0.0,1.0,0.0,0.0,0.93669,0.06330999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.7905100000000003,0.20948999999999973,0.0,0.0,1.0,0.0,0.0,0.0,0.37489000000000017,0.6251099999999998,0.0,0.0
QF,0,0.8592900000000001,0.1407099999999999,0.0,0.0,0.40332999999999997,0.59667,0.0,0.0,1.0,0.0,0.0,0.77217,0.22782999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.94693,0.05306999999999995,0.0,0.0,0.8592900000000001,0.1407099999999999,0.0,0.0,0.5724399999999998,0.42756000000000016,0.0,0.0
QFA,1,0.8467800000000003,0.1532199999999997,0.0,0.0,0.5436399999999999,0.4563600000000001,0.0,0.0,1.0,0.0,0.0,0.76722,0.23278,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.5242900000000001,0.47570999999999986,0.0,0.0,0.8467800000000003,0.1532199999999997,0.0,0.0,0.4680399999999998,0.5319600000000002,0.0,0.0
QG,0,1.0,0.0,0.0,0.0,0.3741699999999999,0.6258300000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.7273299999999998,0.2726700000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.28371999999999975,0.7162800000000002,0.0,0.0
QGA,1,1.0,0.0,0.0,0.0,0.09723999999999977,0.9027600000000002,0.0,0.0,1.0,0.0,0.0,0.9148199999999997,0.08518000000000026,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QH,1,0.879,0.121,0.0,0.0,0.42943,0.57057,0.0,0.0,1.0,0.0,0.0,0.7805399999999998,0.2194600000000002,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.07735000000000003,0.92265,0.0,0.0,0.879,0.121,0.0,0.0,0.34384000000000015,0.6561599999999999,0.0,0.0
QHA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05946000000000051,0.0,0.9405399999999995,0.0,0.9528700000000003,0.04712999999999967,0.0,0.0,1.0,0.0,0.0,0.0,0.18741999999999992,0.8125800000000001,0.0,0.0
QI,0,0.8379600000000007,0.0,0.1620399999999993,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8379600000000007,0.0,0.1620399999999993,0.0,0.0,1.0,0.0,0.0
QIA,0,1.0,0.0,0.0,0.0,0.34735000000000005,0.65265,0.0,0.0,1.0,0.0,0.0,0.9703499999999998,0.029650000000000176,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.4506700000000001,0.5493299999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.2545600000000001,0.7454399999999999,0.0,0.0
QJ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9557699999999998,0.044230000000000214,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.6071100000000005,0.3928899999999995,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QJA,1,1.0,0.0,0.0,0.0,0.21910000000000007,0.7808999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.25888,0.74112,0.0,0.0
QK,0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44585000000000097,0.554149999999999,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4379799999999996,0.5620200000000004,0.0,0.0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,1.0,0.0
QKA,0,0.8244599999999997,0.17554000000000025,0.0,0.0,0.48648999999999987,0.5135100000000001,0.0,0.0,1.0,0.0,0.0,0.7494899999999998,0.25051000000000023,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.2073100000000001,0.7926899999999999,0.0,0.0,0.8244599999999997,0.17554000000000025,0.0,0.0,0.40585000000000004,0.59415,0.0,0.0
QL,1,0.83067,0.16932999999999998,0.0,0.0,0.46092999999999984,0.5390700000000002,0.0,0.0,1.0,0.0,0.0,0.8428200000000001,0.15717999999999988,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.4549000000000003,0.5450999999999997,0.0,0.0,0.83067,0.16932999999999998,0.0,0.0,0.3781300000000001,0.6218699999999999,0.0,0.0
QLA,1,0.9842099999999996,0.015790000000000415,0.0,0.0,0.0,1.0,0.0,0.0,0.5775900000000007,0.4224099999999993,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.9842099999999996,0.015790000000000415,0.0,0.0,0.0,1.0,0.0,0.0
QM,0,1.0,0.0,0.0,0.0,0.26112999999999964,0.7388700000000004,0.0,0.0,1.0,0.0,0.0,0.9405600000000001,0.05943999999999994,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16087000000000007,0.8391299999999999,0.0,0.0
QMA,0,0.0,0.0,1.0,0.0,0.0,0.9998700000000005,0.0001299999999995194,0.0,1.0,0.0,0.0,0.8707200000000004,0.0,0.12927999999999962,0.0,0.5548200000000003,0.0,0.4451799999999997,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
QN,0,1.0,0.0,0.0,0.0,0.03387999999999991,0.9661200000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05125000000000046,0.9487499999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.09166000000000007,0.9083399999999999,0.0,0.0
QO,0,0.2746500000000003,0.0,0.7253499999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9528700000000003,0.04712999999999967,0.0,0.0,0.2746500000000003,0.0,0.7253499999999997,0.0,0.0,1.0,0.0,0.0
QP,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9339,0.06610000000000005,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.45951000000000075,0.5404899999999992,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QQ,0,1.0,0.0,0.0,0.0,0.12856000000000023,0.8714399999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016690000000000094,0.9833099999999999,0.0,0.0
QS,0,0.9960900000000006,0.0,0.003909999999999414,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9960900000000006,0.0,0.003909999999999414,0.0,0.0,1.0,0.0,0.0
QT,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QU,0,1.0,0.0,0.0,0.0,0.0,0.6956700000000007,0.3043299999999993,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8630000000000004,0.13699999999999957,0.95485,0.04515000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.26304000000000016,0.7369599999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
QW,0,1.0,0.0,0.0,0.0,0.29811999999999994,0.7018800000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.6222999999999996,0.37770000000000037,0.0,0.0,1.0,0.0,0.0,0.0,0.20101000000000013,0.7989899999999999,0.0,0.0
QX,1,1.0,0.0,0.0,0.0,0.08761000000000019,0.9123899999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9590999999999994,0.0,0.0409000000000006,0.0,0.9588100000000002,0.04118999999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.30630999999999986,0.6936900000000001,0.0,0.0
QY,0,0.0,0.0,1.0,0.0,0.0,0.91824,0.08176000000000005,0.0,1.0,0.0,0.0,0.542040000000001,0.0,0.45795999999999903,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9424500000000009,0.0575499999999991,0.0
QZ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.97485,0.025150000000000006,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.7331099999999999,0.26689000000000007,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RAA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.32657999999999987,0.6734200000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RB,0,1.0,0.0,0.0,0.0,0.1386400000000001,0.8613599999999999,0.0,0.0,1.0,0.0,0.0,0.9428099999999997,0.057190000000000296,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.027670000000000083,0.9723299999999999,0.0,0.0
RBA,0,0.9231900000000008,0.0,0.07680999999999916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9231900000000008,0.0,0.07680999999999916,0.0,0.0,1.0,0.0,0.0
RC,0,1.0,0.0,0.0,0.0,0.30108999999999986,0.6989100000000001,0.0,0.0,1.0,0.0,0.0,0.9266100000000002,0.07338999999999984,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.08392,0.91608,0.0,0.0,1.0,0.0,0.0,0.0,0.20425000000000004,0.79575,0.0,0.0
RCA,0,0.85128,0.14871999999999996,0.0,0.0,0.2881299999999998,0.7118700000000002,0.0,0.0,1.0,0.0,0.0,0.7638900000000004,0.2361099999999996,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.85128,0.14871999999999996,0.0,0.0,0.1901200000000003,0.8098799999999997,0.0,0.0
RD,1,0.85128,0.14871999999999996,0.0,0.0,0.0,0.39308999999999994,0.6069100000000001,0.0,1.0,0.0,0.0,0.77325,0.22675,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0,1.0,0.85128,0.14871999999999996,0.0,0.0,0.0,0.15819000000000116,0.8418099999999988,0.0
RDA,1,1.0,0.0,0.0,0.0,0.2631999999999999,0.7368000000000001,0.0,0.0,1.0,0.0,0.0,0.90753,0.09247000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.9766300000000001,0.02336999999999989,0.0,0.0,1.0,0.0,0.0,0.0,0.4521099999999998,0.5478900000000002,0.0,0.0
RE,1,1.0,0.0,0.0,0.0,0.18346000000000018,0.8165399999999998,0.0,0.0,1.0,0.0,0.0,0.89358,0.10641999999999996,0.0,0.0,0.796920000000001,0.0,0.20307999999999904,0.0,0.95485,0.04515000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.4595799999999999,0.5404200000000001,0.0,0.0
REA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.90753,0.09247000000000005,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.42405000000000026,0.5759499999999997,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RF,1,1.0,0.0,0.0,0.0,0.06834999999999969,0.9316500000000003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.38290000000000024,0.6170999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RFA,1,0.8048400000000004,0.19515999999999956,0.0,0.0,0.6592000000000002,0.34079999999999977,0.0,0.0,1.0,0.0,0.0,0.7433700000000001,0.2566299999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.95485,0.04515000000000002,0.0,0.0,0.8048400000000004,0.19515999999999956,0.0,0.0,0.6016900000000001,0.39830999999999994,0.0,0.0
RG,0,1.0,0.0,0.0,0.0,0.010569999999999968,0.98943,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RGA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40281000000000056,0.0,0.5971899999999994,0.0,0.94693,0.05306999999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.015610000000000124,0.9843899999999999,0.0,0.0
RHA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.31468000000000007,0.6853199999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RI,0,1.0,0.0,0.0,0.0,0.020199999999999996,0.9798,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9489100000000001,0.05108999999999986,0.0,0.0,1.0,0.0,0.0,0.0,0.1030899999999999,0.8969100000000001,0.0,0.0
RIA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RJ,1,1.0,0.0,0.0,0.0,0.2826399999999998,0.7173600000000002,0.0,0.0,1.0,0.0,0.0,0.9024899999999998,0.09751000000000021,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18417999999999957,0.8158200000000004,0.0,0.0
RJA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9529800000000002,0.04701999999999984,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RK,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.94693,0.05306999999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RKA,0,0.46293000000000006,0.0,0.5370699999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.4295199999999997,0.5704800000000003,0.0,0.0,0.46293000000000006,0.0,0.5370699999999999,0.0,0.0,1.0,0.0,0.0
RL,0,0.8871000000000002,0.11289999999999978,0.0,0.0,0.2766099999999998,0.7233900000000002,0.0,0.0,1.0,0.0,0.0,0.7865699999999998,0.21343000000000023,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8871000000000002,0.11289999999999978,0.0,0.0,0.17769999999999975,0.8223000000000003,0.0,0.0
RLA,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RM,0,1.0,0.0,0.0,0.0,0.005980000000000096,0.9940199999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RN,1,0.8592900000000001,0.1407099999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.4732800000000008,0.5267199999999992,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.8592900000000001,0.1407099999999999,0.0,0.0,0.0,1.0,0.0,0.0
RO,1,0.8467800000000003,0.1532199999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.4198200000000005,0.5801799999999995,0.0,0.8467800000000003,0.1532199999999997,0.0,0.0,0.0,1.0,0.0,0.0
RP,0,1.0,0.0,0.0,0.0,0.0,0.0,0.43991000000000113,0.5600899999999989,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.005170000000000119,0.9948299999999999,0.0,0.0
