Resource5_560925,Label_0,(case) last_phase_Vergunning verleend,(case) SUMleges_Large,Duration_2_L,Cumduration_2_S,Duration_2_M,Case ID,Cumduration_3_M,(case) includes_subcases_None,(case) casestatus_O,monitoringResource1_560872,monitoringResource3_2670601,Resource1_560925,Cumduration_2_M,(case) requestcomplete_True,Cumduration_2_L,monitoringResource1_560925,monitoringResource2_2670601,Resource3_560872,(case) includes_subcases_J,(case) termname_Termijn bezwaar en beroep 1,Cumduration_5_M,Resource5_560872,monitoringResource3_3273854,Cumduration_4_S,(case) parts_Bouw,Duration_2_S,Resource2_560872,Cumduration_3_L,Cumduration_5_S,(case) caseprocedure_Uitgebreid,(case) caseprocedure_None,Activity2_phase application received,monitoringResource4_560872,monitoringResource1_560912,monitoringResource3_560464,Resource4_560912,(case) SUMleges_Meidum,Activity1_register submission date request,Label,Label_1,Cumduration_4_M,(case) responsible_actor_560464.0,(case) responsible_actor_560912.0,(case) termname_None,Resource1_560872,Activity4_reception through OLO,Resource2_560925,Cumduration_3_S,Resource3_560912,(case) SUMleges_Short,Resource4_560872,monitoringResource2_560872,Activity2_OLO messaging active,Resource1_560912,(case) responsible_actor_4901428.0,(case) requestcomplete_False,Activity4_send confirmation receipt,Resource2_560912,monitoringResource4_2670601,Activity2_regular procedure without MER,monitoringResource5_560872,Duration_4_M,Resource4_560925,Resource5_560912,monitoringResource3_560872,Activity5_send confirmation receipt,Duration_3_M,(case) termname_Termijn tot besluit,Resource3_560925,Activity3_phase application received,monitoringResource4_3273854,monitoringResource5_3273854,(case) last_phase_Beschikking verzonden,(case) casestatus_G,Activity2_enter senddate acknowledgement,monitoringResource5_2670601,monitoringResource2_3273854,(case) includes_subcases_N,Duration_5_M
0,1,0,0,0,0.05593,0.94407,5802698,0.93606,0,0,1,1,0,0.94407,1,0,0,1,1,1,0,0.92967,1,0,0.0364,0,0.05593,1,0,0.07033,0,1,0,0,0,0,0,0,1,0,0,0.9636,0,0,1,1,0,0,0.06394,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
0,1,0,0,0,0.04909,0.95091,5805078,0.942,0,0,1,0,0,0.95091,1,0,0,1,1,1,0,0.93318,1,1,0.03235,0,0.04909,1,0,0.06682,0,1,0,0,0,0,0,0,1,0,0,0.96765,0,0,1,1,0,0,0.058,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
0,1,0,0,0,0,1,5805196,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1
0,1,0,0,0,0.04432,0.95568,5805909,0.94605,0,0,1,0,0,0.95568,1,0,0,0,1,1,1,0.9357,1,0,0.02956,1,0.04432,1,0,0.0643,0,1,0,0,0,1,0,1,1,0,0,0.97044,0,0,0,1,0,0,0.05395,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0.17356,0.82644,5808114,0.83526,0,0,1,0,0,0.82644,1,0,0,0,1,1,1,0.86874,1,0,0.10525,0,0.17356,1,0,0.13126,0,1,0,0,0,0,0,0,1,0,0,0.89475,0,0,0,1,0,0,0.16474,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
1,1,0,0,0,0.02452,0.97548,5810626,0.96297,0,0,0,0,1,0.97548,1,0,0,1,0,1,1,0.94596,0,0,0.01804,1,0.02452,0,0,0.05404,0,1,0,0,0,1,0,1,1,0,0,0.98196,0,0,0,0,0,1,0.03703,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1
0,1,0,0,0,0,1,5817005,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,5818846,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,1,5829130,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0.1516,0.8484,5831246,0.85398,0,0,0,0,0,0.8484,1,0,0,0,0,1,0,0.88008,0,0,0.09247,0,0.1516,0,0,0.11992,0,1,0,0,1,0,1,1,1,0,0,0.90753,0,0,1,0,0,0,0.14602,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0.0553,0.9447,5838789,0.93669,0,0,1,1,0,0.9447,1,0,0,1,1,1,1,0.93003,1,0,0.03595,1,0.0553,1,0,0.06997,0,1,0,0,0,0,0,1,1,0,0,0.96405,0,0,0,1,0,0,0.06331,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
1,1,0,0,0,0.04747,0.95253,5841335,0.94335,0,0,0,0,1,0.95253,1,0,1,0,0,1,1,0.93399,0,0,0.03136,1,0.04747,0,0,0.06601,0,1,0,0,0,1,0,0,1,0,0,0.96864,0,0,0,0,0,1,0.05665,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0.17104,0.82896,5843747,0.83733,0,0,1,0,0,0.82896,1,0,0,0,1,1,1,0.87009,1,0,0.10381,0,0.17104,1,0,0.12991,0,1,0,0,0,1,0,0,1,0,0,0.89619,0,0,0,1,0,0,0.16267,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0.301,0.699,5844473,0.72573,0,0,0,0,0,0.699,1,0,0,0,1,1,0,0.80565,1,0,0.18031,0,0.301,1,0,0.19435,0,1,0,1,0,0,0,0,1,0,0,0.81969,0,0,1,1,0,0,0.27427,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1,1,0,0,0,0.28948,0.71052,5846992,0.73563,0,0,0,0,1,0.71052,1,0,1,1,0,1,1,0.80853,0,0,0.17347,1,0.28948,0,0,0.19147,0,1,0,0,0,1,0,0,1,0,0,0.82653,0,0,0,0,0,1,0.26437,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1
1,0,0,0,0,0,1,5857296,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1
1,0,0,1,0,0.0409,0.9591,5874335,0.94893,0,0,0,1,1,0.9591,0,0,0,1,0,1,1,0.93786,0,0,0.02758,1,0.0409,0,0,0.06214,0,1,0,0,0,0,0,0,1,1,1,0.97242,0,0,0,0,0,1,0.05107,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1
0,1,0,0,0,0.18238,0.81762,5875084,0.82761,0,0,1,0,0,0.81762,1,0,0,0,1,1,0,0.86406,1,0,0.11047,0,0.18238,1,0,0.13594,0,1,0,0,0,0,0,0,1,0,0,0.88953,0,0,1,1,0,0,0.17239,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,1,5878428,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,5888724,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0.06133,0.93867,5902127,0.93147,0,1,1,0,0,0.93867,1,0,0,0,1,0,1,0.92679,1,0,0.03955,0,0.06133,1,0,0.073210000000001,0,1,0,0,0,1,0,0,1,0,0,0.96045,1,0,0,1,0,0,0.06853,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1
1,1,0,1,0,0.15844,0.84156,5906692,0.84822,0,1,0,0,1,0.84156,1,0,1,0,0,1,1,0.87666,0,0,0.09643,1,0.15844,0,0,0.12334,0,1,0,0,0,0,0,0,1,0,0,0.90357,1,0,0,0,0,1,0.15178,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1
0,1,0,0,0,0,1,5910758,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0.99879,1,0,0,0,0,1,0,0.00121,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,5912784,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,1,5913868,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0,1,5927193,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,1,0,0,1,5951292,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
0,1,0,0,0,0.0571,0.9429,5952610,0.93507,0,1,1,0,0,0.9429,1,0,0,0,1,1,1,0.92913,1,1,0.03703,1,0.0571,1,0,0.07087,0,1,0,0,0,0,0,0,1,0,0,0.96297,1,0,0,1,0,0,0.06493,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
0,1,0,1,0,0.04675,0.95325,5954716,0.94389,0,0,1,0,0,0.95325,1,0,0,1,1,1,1,0.93435,1,1,0.031,1,0.04675,1,0,0.06565,0,1,0,0,0,0,0,0,1,0,0,0.969,0,0,0,1,0,0,0.05611,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
0,1,0,0,0,0.16942,0.83058,5956048,0.83877,0,1,1,0,0,0.83058,1,0,0,0,1,1,1,0.87099,1,1,0.10282,1,0.16942,1,0,0.12901,0,1,0,0,0,0,0,1,1,0,0,0.89718,1,0,0,1,0,0,0.16123,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
0,1,0,0,0,0.1957,0.8043,5959967,0.81627,0,0,0,0,0,0.8043,1,0,0,0,1,1,1,0.85749,1,1,0.1183,1,0.1957,1,0,0.14251,0,1,0,0,0,0,0,0,1,0,0,0.8817,0,0,0,1,0,0,0.18373,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,1,0,0.18967,0.81033,5961714,0.8214,0,0,1,1,0,0.81033,1,0,0,1,1,1,1,0.86046,1,0,0.1147,1,0.18967,1,0,0.13954,0,1,0,0,0,0,0,0,1,0,0,0.8853,0,0,0,1,0,0,0.1786,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
0,1,0,1,0,0.18571,0.81429,5962738,0.82473,0,0,1,0,0,0.81429,1,0,0,0,1,1,1,0.86244,1,1,0.11245,1,0.18571,1,0,0.13756,0,1,0,0,0,0,0,0,1,0,0,0.88755,0,0,0,1,0,0,0.17527,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0,1,5965990,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0.9978,1,1,0,0,0,1,0,0.0022,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
0,1,0,0,0.949719999999999,0,0.050280000000001,5968613,0.326220000000001,0,0,0,0,0,0.050280000000001,1,0.949719999999999,0,0,0,1,1,1,0,1,0,1,0,0,0.673779999999999,0,0,1,0,0,1,0,1,0,1,0,0,0.83868,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,1,0,0.02434,0.97566,5970052,0.96315,0,0,0,0,0,0.97566,1,0,0,0,0,1,1,0.94587,0,1,0.01795,1,0.02434,0,0,0.05413,0,1,0,0,1,0,1,0,1,0,0,0.98205,0,0,0,0,0,0,0.03685,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0,1,5978097,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
1,1,0,0,0,0.15439,0.84561,5984121,0.85164,0,1,0,0,1,0.84561,1,0,1,0,0,1,1,0.87873,0,1,0.094,1,0.15439,0,0,0.12127,0,1,0,0,0,0,0,0,1,0,0,0.906,1,0,0,0,0,1,0.14836,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1
0,1,0,1,0,0,1,5990611,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
0,1,0,0,0,0,1,6008161,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,1,6009005,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0.04216,0.95784,6009653,0.94794,0,0,1,1,0,0.95784,0,0,0,1,1,1,1,0.93678,1,0,0.0283,1,0.04216,1,0,0.06322,0,1,0,0,0,0,0,0,1,1,1,0.9717,0,0,0,1,0,0,0.05206,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,1,6038724,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,1,0,0,1,6105087,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0.05359,0.94641,6105253,0.93804,0,0,0,0,0,0.94641,1,0,0,0,0,1,1,0.93084,0,0,0.03496,1,0.05359,0,0,0.06916,0,1,0,0,1,0,1,1,1,0,0,0.96504,0,0,0,0,0,0,0.06196,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,1,6105523,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0,1,6168136,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
0,1,0,0,0,0,1,6171838,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0.78846,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,6173903,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
0,1,0,0,0,0,1,6189414,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0.28615,0.71385,6196539,0.73851,0,0,1,0,0,0.71385,1,0,0,0,1,1,1,0.81024,1,1,0.17149,1,0.28615,1,0,0.18976,0,1,0,0,0,0,0,0,1,0,0,0.82851,0,0,0,1,0,0,0.26149,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,1,0,0,1,6196796,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.03667,0.96333,6208711,0.95262,0,0,0,0,0,0.96333,1,0,0,0,0,1,1,0.94038,0,1,0.02506,0,0.03667,0,0,0.05962,0,1,0,0,1,0,1,0,1,0,0,0.97494,0,0,0,0,0,0,0.04738,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,0,0,0.05521,0.94479,6211217,0.93669,0,0,0,1,0,0.94479,1,0,0,1,0,1,1,0.93075,0,0,0.03595,1,0.05521,0,0,0.06925,0,1,0,0,0,0,0,0,1,0,0,0.96405,0,0,0,0,0,0,0.06331,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,1,6215562,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
0,0,0,1,0,0.04315,0.95685,6224787,0.94704,0,1,1,0,0,0.95685,0,0,0,0,1,1,1,0.93624,1,1,0.02884,0,0.04315,1,0,0.06376,0,1,0,0,0,0,0,0,1,1,1,0.97116,1,0,0,1,0,0,0.05296,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
0,1,0,0,0,0.28606,0.71394,6230596,0.7386,0,1,0,1,0,0.71394,1,0,0,1,1,1,1,0.81033,1,0,0.17149,0,0.28606,1,0,0.18967,0,1,0,0,0,0,0,1,1,0,0,0.82851,1,0,0,1,0,0,0.2614,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0,1,6234315,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
0,1,0,0,0,0,1,6241110,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1
0,0,0,0,0,0.28489,0.71511,6250994,0.73959,0,0,1,0,0,0.71511,0,0,0,0,1,1,0,0.81087,1,1,0.17077,1,0.28489,1,0,0.18913,0,1,0,0,0,0,0,0,1,1,1,0.82923,0,0,1,1,0,0,0.26041,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1
1,1,0,1,0,0.16717,0.83283,6260081,0.84066,0,0,0,0,1,0.83283,1,0,1,0,0,1,1,0.87216,0,1,0.10156,1,0.16717,0,0,0.12784,0,1,0,0,0,0,0,0,1,0,0,0.89844,0,0,0,0,0,1,0.15934,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1
0,0,0,1,0,0,1,6270958,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0.99726,1,0,0,1,0,1,0,0.00274,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,0.04972,0.95028,6275723,0.94137,0,0,0,0,0,0.95028,1,0,0,0,1,1,1,0.933,1,1,0.03271,1,0.04972,1,0,0.067,0,1,0,0,0,0,0,1,1,0,0,0.96729,0,0,0,1,0,0,0.05863,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
0,1,0,1,0,0.03379,0.96621,6277419,0.95505,0,0,0,0,0,0.96621,1,0,0,0,0,1,1,0.94101,0,0,0.02344,0,0.03379,0,0,0.05899,0,1,0,0,1,0,1,0,1,0,0,0.97656,0,0,0,0,0,0,0.04495,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1
1,1,0,0,0,0.1588,0.8412,6279562,0.84786,0,0,0,1,1,0.8412,1,0,1,1,0,1,1,0.8763,0,0,0.09661,1,0.1588,0,0,0.1237,0,1,0,0,0,0,0,0,1,0,0,0.90339,0,0,0,0,0,1,0.15214,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1
0,0,0,1,0,0,1,6289142,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,1,6296900,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1
0,1,0,0,0,0,1,6297689,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1
0,1,0,0,0.31405,0,0.68595,6315337,0.885660000000001,0,0,0,0,0,0.68595,1,0.31405,0,0,0,1,0,1,0,0,0,0,0,0,0.114339999999999,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0.03946,0,0.96054,6316725,1,0,0,0,1,0,0.96054,1,0.03946,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1
1,1,0,0,0,0.29254,0.70746,6329683,0.73302,0,1,0,1,1,0.70746,1,0,1,1,0,1,1,0.807,0,0,0.17527,1,0.29254,0,0,0.193,0,1,0,0,0,0,0,0,1,0,0,0.82473,1,0,0,0,0,1,0.26698,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,1,6364598,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
